image,issue_type,reason,gt_index,pred_index,iou,gt_w,gt_h,gt_area_ratio,pred_w,pred_h,width_ratio,height_ratio,pred_conf,small_object,partial_candidate,crowded_candidate,max_person_overlap_iou
construction_image1250.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.7023,691.74,452.32,0.397856,709.02,568.64,1.0250,1.2572,0.3812,False,False,False,0.0000
construction_image1250.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,624.55,735.97,,,0.2835,,,,
construction_image1250.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,203.14,434.46,,,0.2777,,,,
construction_image1253.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8251,475.26,862.42,0.521179,565.03,879.19,1.1889,1.0194,0.5413,False,True,False,0.0000
construction_image1254.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5766,336.08,838.03,0.403889,512.39,832.82,1.5246,0.9938,0.6083,False,False,False,0.0000
construction_image1254.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.5766,336.08,838.03,0.403889,512.39,832.82,1.5246,0.9938,0.6083,False,False,False,0.0000
construction_image1259.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.7200,368.14,864.62,0.303561,289.77,790.86,0.7871,0.9147,0.4251,False,False,True,0.1278
construction_image1259.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,1,0.7200,368.14,864.62,0.303561,289.77,790.86,0.7871,0.9147,0.4251,False,False,True,0.1278
construction_image1259.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,0,1,0.7200,368.14,864.62,0.303561,289.77,790.86,0.7871,0.9147,0.4251,False,False,True,0.1278
construction_image1259.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,2,0.7246,381.23,611.97,0.222494,353.65,617.55,0.9276,1.0091,0.3196,False,True,True,0.1278
construction_image1259.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,1,2,0.7246,381.23,611.97,0.222494,353.65,617.55,0.9276,1.0091,0.3196,False,True,True,0.1278
construction_image1259.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,2,0.7246,381.23,611.97,0.222494,353.65,617.55,0.9276,1.0091,0.3196,False,True,True,0.1278
construction_image1259.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,2,0,0.9032,387.98,955.50,0.353547,392.73,944.68,1.0122,0.9887,0.5896,False,True,False,0.0317
construction_image126.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,5,0.8365,66.36,199.34,0.032296,63.96,192.87,0.9639,0.9675,0.4094,False,False,True,0.4928
construction_image126.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,8,0.5025,72.17,233.97,0.041225,108.45,230.71,1.5027,0.9861,0.3144,False,False,True,0.4928
construction_image126.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,2,8,0.5025,72.17,233.97,0.041225,108.45,230.71,1.5027,0.9861,0.3144,False,False,True,0.4928
construction_image126.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,2,8,0.5025,72.17,233.97,0.041225,108.45,230.71,1.5027,0.9861,0.3144,False,False,True,0.4928
construction_image126.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.2761,72.17,229.82,0.040494,,,,,,False,False,True,0.2224
construction_image126.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,4,4,0.7844,101.13,270.26,0.066727,94.27,254.76,0.9322,0.9426,0.5900,False,False,True,0.2224
construction_image126.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,41.66,79.78,,,0.7811,,,,
construction_image126.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,47.65,112.21,,,0.6356,,,,
construction_image126.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,86.18,144.62,,,0.5969,,,,
construction_image126.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,6,0.0000,,,,53.87,87.46,,,0.3734,,,,
construction_image126.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,7,0.0000,,,,107.98,178.14,,,0.3658,,,,
construction_image1266.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7818,620.72,639.84,0.505017,565.81,756.35,0.9115,1.1821,0.5126,False,True,False,0.0000
construction_image1279.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7005,357.21,1003.31,0.456907,421.07,993.67,1.1788,0.9904,0.4355,False,True,False,0.0000
construction_image1279.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7005,357.21,1003.31,0.456907,421.07,993.67,1.1788,0.9904,0.4355,False,True,False,0.0000
construction_image1279.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.2086,142.30,522.21,0.094735,,,,,,False,False,False,0.0000
construction_image1279.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,465.25,743.28,,,0.3412,,,,
construction_image1279.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,593.58,1009.52,,,0.2584,,,,
construction_image1282.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.4703,802.14,459.63,0.527154,,,,,,False,True,False,0.0000
construction_image1282.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,473.87,651.74,,,0.3693,,,,
construction_image1285.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.3595,110.51,567.46,0.074776,,,,,,False,True,False,0.0000
construction_image1285.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,1,0.5146,246.86,857.78,0.252493,466.79,819.02,1.8909,0.9548,0.4488,False,True,False,0.0000
construction_image1285.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,1,0.5146,246.86,857.78,0.252493,466.79,819.02,1.8909,0.9548,0.4488,False,True,False,0.0000
construction_image1285.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,1,1,0.5146,246.86,857.78,0.252493,466.79,819.02,1.8909,0.9548,0.4488,False,True,False,0.0000
construction_image1285.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.0000,258.34,988.78,0.304589,,,,,,False,True,False,0.0000
construction_image1285.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,152.52,606.86,,,0.5119,,,,
construction_image1288.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0457,320.46,665.94,0.271360,,,,,,False,True,False,0.0000
construction_image1288.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.4483,320.46,665.95,0.271366,,,,,,False,False,False,0.0000
construction_image1288.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,476.45,937.83,,,0.5402,,,,
construction_image129.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,0,6,0.8297,115.89,387.16,0.109541,123.08,439.40,1.0620,1.1349,0.3394,False,False,True,0.1272
construction_image129.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.3368,82.97,284.44,0.057617,,,,,,False,False,True,0.3336
construction_image129.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,0,0.7298,160.66,402.97,0.158059,151.25,414.87,0.9415,1.0295,0.6784,False,False,True,0.3336
construction_image129.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,2,0,0.7298,160.66,402.97,0.158059,151.25,414.87,0.9415,1.0295,0.6784,False,False,True,0.3336
construction_image129.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,3,4,0.7126,96.13,439.84,0.103227,121.53,488.25,1.2642,1.1101,0.4453,False,True,False,0.0669
construction_image129.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,3,4,0.7126,96.13,439.84,0.103227,121.53,488.25,1.2642,1.1101,0.4453,False,True,False,0.0669
construction_image129.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,3,4,0.7126,96.13,439.84,0.103227,121.53,488.25,1.2642,1.1101,0.4453,False,True,False,0.0669
construction_image129.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,4,1,0.7245,113.25,359.51,0.099401,133.84,419.90,1.1818,1.1680,0.5862,False,False,True,0.1380
construction_image129.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,4,1,0.7245,113.25,359.51,0.099401,133.84,419.90,1.1818,1.1680,0.5862,False,False,True,0.1380
construction_image129.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,5,2,0.7281,123.79,370.04,0.111834,131.33,434.85,1.0609,1.1751,0.5342,False,False,True,0.1380
construction_image129.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,5,2,0.7281,123.79,370.04,0.111834,131.33,434.85,1.0609,1.1751,0.5342,False,False,True,0.1380
construction_image129.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,6,5,0.5771,92.18,346.34,0.077943,145.74,379.61,1.5810,1.0961,0.4436,False,False,True,0.1272
construction_image129.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,6,5,0.5771,92.18,346.34,0.077943,145.74,379.61,1.5810,1.0961,0.4436,False,False,True,0.1272
construction_image129.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,6,5,0.5771,92.18,346.34,0.077943,145.74,379.61,1.5810,1.0961,0.4436,False,False,True,0.1272
construction_image129.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,109.25,221.43,,,0.5007,,,,
construction_image129.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,7,0.0000,,,,114.41,235.76,,,0.3386,,,,
construction_image129.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,8,0.0000,,,,111.21,309.72,,,0.3024,,,,
construction_image129.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,9,0.0000,,,,84.88,264.50,,,0.2769,,,,
construction_image129.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,10,0.0000,,,,119.44,248.05,,,0.2650,,,,
construction_image1297.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.5748,317.47,385.43,0.174954,299.08,605.46,0.9421,1.5709,0.4720,False,False,False,0.0089
construction_image1297.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,1,0.5748,317.47,385.43,0.174954,299.08,605.46,0.9421,1.5709,0.4720,False,False,False,0.0089
construction_image1297.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0000,317.47,331.54,0.150496,,,,,,False,True,False,0.0089
construction_image1297.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.3467,317.47,381.79,0.173302,,,,,,False,True,False,0.0000
construction_image1297.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,369.01,589.20,,,0.5018,,,,
construction_image1302.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.4753,470.16,346.76,0.239779,,,,,,False,False,False,0.0000
construction_image1302.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,0,0.5938,218.93,378.17,0.121764,220.59,610.73,1.0076,1.6150,0.7017,False,False,False,0.0000
construction_image1302.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,0,0.5938,218.93,378.17,0.121764,220.59,610.73,1.0076,1.6150,0.7017,False,False,False,0.0000
construction_image1302.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,301.67,535.82,,,0.3527,,,,
construction_image1308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6638,434.60,1003.70,0.623695,644.97,981.68,1.4841,0.9781,0.5921,False,True,False,0.0000
construction_image1308.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6638,434.60,1003.70,0.623695,644.97,981.68,1.4841,0.9781,0.5921,False,True,False,0.0000
construction_image1308.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.6638,434.60,1003.70,0.623695,644.97,981.68,1.4841,0.9781,0.5921,False,True,False,0.0000
construction_image1310.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.4288,415.22,980.11,0.581882,,,,,,False,True,False,0.0000
construction_image1310.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,332.38,525.08,,,0.4156,,,,
construction_image1311.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5076,401.47,327.40,0.187938,307.50,544.95,0.7659,1.6645,0.4528,False,False,False,0.0000
construction_image1311.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.5076,401.47,327.40,0.187938,307.50,544.95,0.7659,1.6645,0.4528,False,False,False,0.0000
construction_image1311.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.5076,401.47,327.40,0.187938,307.50,544.95,0.7659,1.6645,0.4528,False,False,False,0.0000
construction_image1318.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6108,351.25,913.49,0.458779,570.23,921.23,1.6234,1.0085,0.6296,False,True,False,0.0000
construction_image1318.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6108,351.25,913.49,0.458779,570.23,921.23,1.6234,1.0085,0.6296,False,True,False,0.0000
construction_image1318.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.6108,351.25,913.49,0.458779,570.23,921.23,1.6234,1.0085,0.6296,False,True,False,0.0000
construction_image1327.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,410.89,884.21,0.519467,,,,,,False,True,False,0.0000
construction_image1328.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6105,312.08,310.23,0.138835,299.02,460.88,0.9581,1.4856,0.6827,False,False,False,0.0000
construction_image1328.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6105,312.08,310.23,0.138835,299.02,460.88,0.9581,1.4856,0.6827,False,False,False,0.0000
construction_image1328.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,1,0.5937,312.08,345.95,0.154821,290.38,521.78,0.9305,1.5083,0.6620,False,False,True,0.1277
construction_image1328.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,1,0.5937,312.08,345.95,0.154821,290.38,521.78,0.9305,1.5083,0.6620,False,False,True,0.1277
construction_image1328.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,1,0.5937,312.08,345.95,0.154821,290.38,521.78,0.9305,1.5083,0.6620,False,False,True,0.1277
construction_image1328.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,2,0.5055,312.08,310.24,0.138840,302.87,433.21,0.9705,1.3964,0.5184,False,False,True,0.1277
construction_image1328.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,2,2,0.5055,312.08,310.24,0.138840,302.87,433.21,0.9705,1.3964,0.5184,False,False,True,0.1277
construction_image1328.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,2,2,0.5055,312.08,310.24,0.138840,302.87,433.21,0.9705,1.3964,0.5184,False,False,True,0.1277
construction_image1334.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5253,502.24,442.32,0.317632,342.70,636.09,0.6824,1.4381,0.4304,False,False,False,0.0000
construction_image1334.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.5253,502.24,442.32,0.317632,342.70,636.09,0.6824,1.4381,0.4304,False,False,False,0.0000
construction_image1334.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.5253,502.24,442.32,0.317632,342.70,636.09,0.6824,1.4381,0.4304,False,False,False,0.0000
construction_image1349.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5705,746.05,455.15,0.483390,510.44,587.73,0.6842,1.2913,0.4671,False,False,False,0.0000
construction_image1349.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.5705,746.05,455.15,0.483390,510.44,587.73,0.6842,1.2913,0.4671,False,False,False,0.0000
construction_image1349.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.5705,746.05,455.15,0.483390,510.44,587.73,0.6842,1.2913,0.4671,False,False,False,0.0000
construction_image1351.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6783,288.13,450.24,0.184943,409.90,428.10,1.4226,0.9508,0.3508,False,False,False,0.0843
construction_image1351.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6783,288.13,450.24,0.184943,409.90,428.10,1.4226,0.9508,0.3508,False,False,False,0.0843
construction_image1351.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0000,293.58,581.89,0.243539,,,,,,False,False,False,0.0843
construction_image1352.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7150,463.24,871.22,0.513177,619.29,911.49,1.3369,1.0462,0.4409,False,False,False,0.0000
construction_image1352.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.7150,463.24,871.22,0.513177,619.29,911.49,1.3369,1.0462,0.4409,False,False,False,0.0000
construction_image1355.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0506,247.06,409.61,0.128678,,,,,,False,True,False,0.0872
construction_image1355.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,0,0.6708,367.34,532.72,0.248833,394.05,691.07,1.0727,1.2973,0.4794,False,False,False,0.0872
construction_image1355.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,0,0.6708,367.34,532.72,0.248833,394.05,691.07,1.0727,1.2973,0.4794,False,False,False,0.0872
construction_image1355.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,1,0.5880,359.22,515.65,0.235533,349.76,667.50,0.9737,1.2945,0.2753,False,False,False,0.0000
construction_image1355.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,2,1,0.5880,359.22,515.65,0.235533,349.76,667.50,0.9737,1.2945,0.2753,False,False,False,0.0000
construction_image1366.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,598.99,406.73,0.348851,,,,,,False,False,False,0.0000
construction_image1368.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0033,61.98,131.08,0.010331,,,,,,True,False,True,0.1099
construction_image1368.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0339,45.70,121.16,0.007040,,,,,,True,False,True,0.1099
construction_image1368.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,5,0.5698,102.62,225.58,0.029436,130.34,311.69,1.2700,1.3818,0.3945,False,False,False,0.0000
construction_image1368.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,2,5,0.5698,102.62,225.58,0.029436,130.34,311.69,1.2700,1.3818,0.3945,False,False,False,0.0000
construction_image1368.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.2921,147.33,312.46,0.058535,,,,,,False,False,False,0.0053
construction_image1368.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,4,,0.3537,229.65,300.25,0.087677,,,,,,False,False,False,0.0087
construction_image1368.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,5,,0.3169,199.15,261.40,0.066194,,,,,,False,False,False,0.0087
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,111.50,366.66,,,0.5347,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,434.04,704.06,,,0.5034,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,247.57,636.61,,,0.4953,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,116.62,320.62,,,0.4903,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,4,0.0000,,,,251.27,653.84,,,0.4390,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,6,0.0000,,,,122.21,533.27,,,0.3859,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,7,0.0000,,,,81.57,148.66,,,0.3477,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,8,0.0000,,,,94.99,206.74,,,0.3159,,,,
construction_image1368.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,9,0.0000,,,,286.45,680.49,,,0.2763,,,,
construction_image1378.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,373.69,395.50,,,0.3369,,,,
construction_image1384.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6405,325.76,269.98,0.352220,318.96,408.00,0.9791,1.5112,0.3823,False,True,False,0.0644
construction_image1384.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6405,325.76,269.98,0.352220,318.96,408.00,0.9791,1.5112,0.3823,False,True,False,0.0644
construction_image1384.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.6405,325.76,269.98,0.352220,318.96,408.00,0.9791,1.5112,0.3823,False,True,False,0.0644
construction_image1384.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0000,267.46,151.11,0.161858,,,,,,False,False,False,0.0644
construction_image1385.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6912,338.48,269.98,0.365982,328.32,382.25,0.9700,1.4158,0.6478,False,False,False,0.0000
construction_image1385.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6912,338.48,269.98,0.365982,328.32,382.25,0.9700,1.4158,0.6478,False,False,False,0.0000
construction_image1387.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5874,128.54,137.65,0.070859,143.29,209.77,1.1148,1.5239,0.2943,False,False,False,0.0000
construction_image1387.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.5874,128.54,137.65,0.070859,143.29,209.77,1.1148,1.5239,0.2943,False,False,False,0.0000
construction_image1399.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6267,360.14,255.21,0.368097,282.89,268.30,0.7855,1.0513,0.3537,False,False,False,0.0000
construction_image1399.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6267,360.14,255.21,0.368097,282.89,268.30,0.7855,1.0513,0.3537,False,False,False,0.0000
construction_image1405.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0754,133.48,200.00,0.109055,,,,,,False,False,True,0.1142
construction_image1405.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,0,0.6402,227.89,238.68,0.222197,231.46,359.02,1.0157,1.5042,0.3696,False,False,True,0.1142
construction_image1405.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,0,0.6402,227.89,238.68,0.222197,231.46,359.02,1.0157,1.5042,0.3696,False,False,True,0.1142
construction_image1405.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,0,0.6402,227.89,238.68,0.222197,231.46,359.02,1.0157,1.5042,0.3696,False,False,True,0.1142
construction_image1414.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7051,363.93,257.73,0.375636,381.91,336.24,1.0494,1.3046,0.6530,False,True,False,0.0000
construction_image1414.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.7051,363.93,257.73,0.375636,381.91,336.24,1.0494,1.3046,0.6530,False,True,False,0.0000
construction_image1414.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7051,363.93,257.73,0.375636,381.91,336.24,1.0494,1.3046,0.6530,False,True,False,0.0000
construction_image152.jpeg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.7864,97.45,285.76,0.067987,123.06,283.26,1.2628,0.9912,0.6708,False,False,False,0.0000
construction_image152.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,1,0.6213,107.98,302.88,0.079846,122.69,205.60,1.1362,0.6788,0.5530,False,False,False,0.0000
construction_image152.jpeg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,1,1,0.6213,107.98,302.88,0.079846,122.69,205.60,1.1362,0.6788,0.5530,False,False,False,0.0000
construction_image155.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6727,114.57,312.10,0.087298,115.84,227.31,1.0111,0.7283,0.5731,False,False,False,0.0000
construction_image155.jpeg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6727,114.57,312.10,0.087298,115.84,227.31,1.0111,0.7283,0.5731,False,False,False,0.0000
construction_image155.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,1,0.7318,107.98,263.38,0.069433,128.56,270.49,1.1906,1.0270,0.5630,False,False,False,0.0000
construction_image170.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6069,535.97,534.65,0.699601,387.27,513.06,0.7226,0.9596,0.4428,False,False,False,0.0000
